ID,Date,Element,Data_Value
UPM00033961,2005-08-14,TMAX,295
UPM00033962,2006-01-19,TMAX,46
UPM00033966,2006-08-27,TMAX,339
UPM00033962,2007-01-04,TMAX,69
UPM00033962,2008-07-12,TMIN,153
UPM00033962,2008-07-12,TMAX,295
UPM00033966,2009-03-31,TMAX,181
UPM00033961,2005-04-21,TMIN,88
UPM00033961,2007-06-06,TMIN,158
UPM00033961,2007-03-09,TMAX,35
UPM00033961,2009-05-06,TMAX,185
UPM00033961,2005-01-12,TMIN,21
UPM00033961,2007-01-26,TMIN,75
UPM00033962,2005-02-06,TMAX,-47
UPM00033961,2005-12-16,TMIN,2
UPM00033961,2005-09-15,TMAX,272
UPM00033961,2005-10-19,TMIN,68
UPM00033961,2007-03-14,TMIN,20
UPM00033961,2005-12-29,TMAX,55
UPM00033961,2008-12-10,TMIN,20
UPM00033961,2005-01-31,TMIN,-76
UPM00033961,2005-01-31,TMAX,-56
UPM00033962,2007-02-11,TMIN,65
UPM00033966,2007-11-30,TMIN,-72
UPM00033961,2009-05-06,TMIN,106
UPM00033962,2005-08-02,TMAX,334
UPM00033966,2008-12-10,TMIN,6
UPM00033961,2005-08-14,TMIN,188
UPM00033966,2009-04-10,TMIN,-34
UPM00033962,2008-04-04,TMIN,69
UPM00033962,2006-01-25,TMAX,-147
UPM00033962,2007-06-19,TMAX,296
UPM00033962,2008-07-28,TMIN,176
UPM00033961,2006-01-14,TMIN,-58
UPM00033966,2006-03-14,TMIN,18
UPM00033961,2006-10-25,TMAX,162
UPM00033966,2006-02-24,TMIN,-1
UPM00033961,2009-03-19,TMAX,75
UPM00033966,2007-03-31,TMIN,-27
UPM00033966,2006-08-29,TMAX,247
UPM00033966,2008-03-06,TMIN,16
UPM00033962,2006-11-08,TMIN,0
UPM00033966,2008-03-12,TMAX,162
UPM00033966,2008-03-12,TMIN,86
UPM00033966,2006-08-29,TMIN,172
UPM00033962,2008-12-23,TMIN,-40
UPM00033962,2008-05-05,TMIN,86
UPM00033962,2007-06-15,TMAX,330
UPM00033966,2005-04-21,TMIN,91
UPM00033961,2005-08-05,TMIN,246
UPM00033966,2007-06-22,TMIN,112
UPM00033962,2006-04-26,TMAX,136
UPM00033961,2009-04-05,TMAX,149
UPM00033961,2006-10-25,TMIN,96
UPM00033962,2008-08-29,TMIN,88
UPM00033962,2006-07-20,TMAX,303
UPM00033966,2006-03-30,TMIN,81
UPM00033966,2009-01-05,TMIN,-26
UPM00033961,2006-10-26,TMAX,162
UPM00033966,2009-03-06,TMIN,50
UPM00033966,2006-08-05,TMIN,162
UPM00033962,2006-04-10,TMIN,85
UPM00033962,2008-04-07,TMIN,92
UPM00033962,2008-04-07,TMAX,157
UPM00033966,2007-01-10,TMIN,17
UPM00033962,2006-04-10,TMAX,151
UPM00033966,2007-05-29,TMIN,146
UPM00033962,2007-06-18,TMAX,339
UPM00033962,2006-07-20,TMIN,160
UPM00033962,2007-06-18,TMIN,178
UPM00033962,2007-02-20,TMIN,-43
UPM00033962,2007-06-26,TMIN,143
UPM00033962,2006-04-26,TMIN,-23
UPM00033962,2005-08-15,TMIN,160
UPM00033966,2006-10-05,TMIN,91
UPM00033961,2008-07-19,TMIN,209
UPM00033962,2008-03-07,TMIN,-48
UPM00033962,2005-07-13,TMIN,184
UPM00033962,2005-07-13,TMAX,262
UPM00033962,2005-08-23,TMIN,110
UPM00033966,2006-12-26,TMIN,-68
UPM00033966,2005-03-09,TMAX,28
UPM00033961,2005-01-13,TMIN,-28
UPM00033966,2006-10-05,TMAX,287
UPM00033962,2006-04-15,TMIN,85
UPM00033961,2005-05-14,TMIN,118
UPM00033961,2007-12-24,TMIN,0
UPM00033966,2006-09-19,TMIN,57
UPM00033962,2009-01-14,TMIN,-155
UPM00033961,2006-02-15,TMIN,-122
UPM00033966,2006-06-12,TMAX,252
UPM00033966,2006-07-18,TMAX,240
UPM00033966,2008-11-17,TMIN,17
UPM00033966,2006-04-05,TMAX,149
UPM00033962,2005-08-15,TMAX,317
UPM00033962,2008-12-22,TMIN,-22
UPM00033961,2008-03-24,TMAX,212
UPM00033961,2008-12-08,TMIN,90
UPM00033966,2008-01-03,TMIN,-76
UPM00033966,2007-05-05,TMIN,15
UPM00033966,2005-04-21,TMAX,237
UPM00033961,2006-01-26,TMIN,-139
UPM00033961,2005-10-22,TMIN,65
UPM00033966,2006-01-08,TMAX,-12
UPM00033966,2007-01-10,TMAX,133
UPM00033962,2007-03-28,TMIN,19
UPM00033961,2006-11-23,TMIN,54
UPM00033962,2005-12-07,TMIN,25
UPM00033966,2006-06-24,TMIN,173
UPM00033966,2005-03-09,TMIN,-16
UPM00033961,2008-07-19,TMAX,312
UPM00033961,2007-11-21,TMIN,-23
UPM00033961,2006-11-23,TMAX,97
UPM00033962,2007-06-15,TMIN,129
UPM00033962,2007-02-20,TMAX,103
UPM00033962,2008-07-18,TMIN,131
UPM00033962,2006-02-13,TMAX,-8
UPM00033962,2006-05-30,TMIN,85
UPM00033962,2005-01-25,TMIN,-42
UPM00033961,2006-12-18,TMIN,32
UPM00033961,2008-01-09,TMIN,-105
UPM00033966,2008-02-21,TMIN,-15
UPM00033962,2006-05-30,TMAX,227
UPM00033966,2007-01-15,TMIN,31
UPM00033961,2006-12-18,TMAX,78
UPM00033966,2005-11-07,TMAX,77
UPM00033962,2007-02-12,TMIN,0
UPM00033961,2008-09-02,TMAX,233
UPM00033961,2005-11-26,TMIN,51
UPM00033962,2009-02-17,TMAX,50
UPM00033962,2005-01-25,TMAX,51
UPM00033966,2007-01-15,TMAX,82
UPM00033962,2009-02-19,TMIN,-12
UPM00033961,2006-04-25,TMIN,75
UPM00033961,2005-07-07,TMIN,180
UPM00033962,2008-07-18,TMAX,299
UPM00033966,2005-03-12,TMIN,-99
UPM00033961,2005-08-25,TMIN,215
UPM00033962,2007-06-19,TMIN,173
UPM00033966,2006-11-02,TMAX,180
UPM00033966,2007-05-23,TMIN,126
UPM00033961,2006-05-15,TMIN,116
UPM00033962,2007-11-25,TMAX,145
UPM00033961,2006-05-15,TMAX,195
UPM00033961,2005-06-23,TMIN,142
UPM00033966,2005-10-05,TMIN,49
UPM00033966,2009-01-16,TMIN,-2
UPM00033962,2005-06-18,TMIN,144
UPM00033966,2007-05-29,TMAX,287
UPM00033962,2005-12-22,TMAX,15
UPM00033966,2009-01-16,TMAX,91
UPM00033961,2007-03-28,TMIN,47
UPM00033962,2006-05-02,TMIN,72
UPM00033961,2008-07-03,TMIN,178
UPM00033962,2007-01-11,TMAX,137
UPM00033961,2005-12-22,TMAX,8
UPM00033962,2007-06-20,TMIN,175
UPM00033966,2007-06-22,TMAX,287
UPM00033961,2006-08-15,TMAX,353
UPM00033966,2007-08-14,TMIN,179
UPM00033962,2008-04-16,TMAX,209
UPM00033961,2005-03-05,TMIN,-51
UPM00033966,2007-01-31,TMIN,-56
UPM00033962,2007-06-26,TMAX,334
UPM00033962,2008-11-16,TMAX,141
UPM00033962,2006-09-21,TMIN,120
UPM00033966,2007-01-31,TMAX,-52
UPM00033966,2006-03-14,TMAX,179
UPM00033966,2006-07-18,TMIN,136
UPM00033962,2007-10-18,TMIN,38
UPM00033966,2006-03-30,TMAX,188
UPM00033962,2007-10-18,TMAX,214
UPM00033966,2005-06-22,TMIN,90
UPM00033961,2007-04-19,TMIN,17
UPM00033962,2007-06-20,TMAX,307
UPM00033961,2006-08-15,TMIN,231
UPM00033962,2009-02-17,TMIN,-21
UPM00033966,2006-01-11,TMIN,-43
UPM00033962,2007-01-11,TMIN,-19
UPM00033962,2006-05-02,TMAX,138
UPM00033966,2005-11-12,TMIN,36
UPM00033961,2008-08-14,TMAX,301
UPM00033966,2005-11-07,TMIN,61
UPM00033961,2007-04-19,TMAX,127
UPM00033961,2005-07-15,TMAX,275
UPM00033966,2006-04-05,TMIN,-1
UPM00033961,2008-09-16,TMAX,210
UPM00033961,2006-11-10,TMAX,102
UPM00033961,2005-07-15,TMIN,229
UPM00033966,2009-01-05,TMAX,9
UPM00033961,2008-09-02,TMIN,160
UPM00033962,2008-04-16,TMIN,83
UPM00033966,2007-08-14,TMAX,311
UPM00033961,2006-10-04,TMAX,222
UPM00033961,2008-05-30,TMAX,230
UPM00033966,2008-11-18,TMIN,16
UPM00033966,2005-12-20,TMAX,-6
UPM00033962,2007-08-14,TMAX,339
UPM00033961,2006-09-14,TMIN,130
UPM00033961,2006-10-27,TMAX,150
UPM00033966,2008-04-23,TMIN,158
UPM00033966,2005-12-15,TMAX,46
UPM00033961,2009-06-16,TMIN,155
UPM00033966,2008-04-10,TMIN,45
UPM00033962,2005-06-17,TMAX,287
UPM00033962,2005-06-17,TMIN,143
UPM00033961,2007-07-12,TMAX,295
UPM00033961,2007-03-16,TMIN,10
UPM00033961,2007-05-25,TMIN,174
UPM00033961,2007-07-12,TMIN,219
UPM00033966,2007-02-20,TMAX,93
UPM00033966,2006-03-31,TMAX,155
UPM00033961,2008-12-23,TMIN,-39
UPM00033962,2007-11-30,TMIN,-59
UPM00033966,2008-04-10,TMAX,186
UPM00033961,2007-03-16,TMAX,115
UPM00033962,2005-11-18,TMAX,99
UPM00033962,2005-11-18,TMIN,98
UPM00033966,2005-07-16,TMIN,169
UPM00033961,2008-11-05,TMIN,70
UPM00033966,2008-07-15,TMIN,159
UPM00033966,2005-11-04,TMIN,53
UPM00033962,2005-05-13,TMIN,108
UPM00033966,2005-12-20,TMIN,-79
UPM00033962,2005-07-22,TMIN,130
UPM00033961,2006-08-14,TMIN,249
UPM00033962,2008-08-12,TMAX,334
UPM00033966,2006-06-18,TMAX,258
UPM00033966,2007-06-02,TMIN,170
UPM00033966,2006-06-18,TMIN,134
UPM00033962,2006-03-11,TMIN,0
UPM00033962,2005-11-27,TMAX,162
UPM00033961,2005-11-21,TMIN,13
UPM00033966,2007-03-06,TMIN,3
UPM00033966,2005-08-27,TMIN,151
UPM00033962,2005-02-05,TMIN,-45
UPM00033961,2009-04-29,TMIN,106
UPM00033966,2005-10-06,TMAX,179
UPM00033961,2008-10-31,TMIN,130
UPM00033961,2006-10-27,TMIN,118
UPM00033962,2005-02-22,TMIN,-32
UPM00033962,2009-02-09,TMIN,83
UPM00033962,2008-09-02,TMAX,244
UPM00033962,2005-03-21,TMAX,50
UPM00033962,2005-03-21,TMIN,-40
UPM00033962,2008-10-14,TMIN,46
UPM00033962,2005-02-22,TMAX,86
UPM00033962,2008-09-02,TMIN,48
UPM00033961,2007-06-12,TMAX,305
UPM00033962,2006-01-08,TMAX,-35
UPM00033962,2005-08-05,TMIN,175
UPM00033966,2008-01-02,TMIN,-44
UPM00033961,2009-04-29,TMAX,145
UPM00033966,2006-08-13,TMAX,324
UPM00033966,2005-10-25,TMIN,108
UPM00033961,2007-01-09,TMIN,26
UPM00033961,2006-02-23,TMIN,14
UPM00033966,2009-04-01,TMAX,170
UPM00033966,2009-04-01,TMIN,63
UPM00033962,2008-07-08,TMAX,314
UPM00033962,2007-11-22,TMIN,-59
UPM00033962,2008-07-08,TMIN,126
UPM00033962,2008-07-28,TMAX,277
UPM00033961,2005-11-07,TMAX,78
UPM00033961,2006-02-23,TMAX,53
UPM00033961,2007-06-12,TMIN,189
UPM00033961,2006-09-27,TMAX,220
UPM00033961,2006-09-27,TMIN,148
UPM00033961,2007-05-09,TMAX,235
UPM00033962,2007-06-23,TMIN,121
UPM00033961,2006-10-21,TMIN,61
UPM00033961,2008-12-14,TMAX,26
UPM00033966,2005-10-25,TMAX,136
UPM00033966,2006-09-29,TMIN,144
UPM00033961,2006-02-15,TMAX,-68
UPM00033962,2006-03-04,TMIN,-15
UPM00033966,2008-07-15,TMAX,335
UPM00033966,2005-08-01,TMIN,176
UPM00033962,2005-05-13,TMAX,194
UPM00033961,2006-02-06,TMAX,-102
UPM00033966,2009-06-10,TMIN,143
UPM00033962,2006-02-23,TMAX,87
UPM00033966,2008-04-21,TMIN,74
UPM00033962,2006-02-23,TMIN,0
UPM00033961,2007-11-07,TMIN,28
UPM00033962,2006-12-29,TMIN,-19
UPM00033966,2009-06-10,TMAX,322
UPM00033966,2007-02-04,TMAX,0
UPM00033966,2005-01-29,TMIN,20
UPM00033962,2007-01-19,TMAX,147
UPM00033962,2007-01-19,TMIN,-29
UPM00033962,2005-12-24,TMIN,-119
UPM00033966,2006-02-26,TMIN,-8
UPM00033966,2008-09-17,TMIN,133
UPM00033962,2006-12-29,TMAX,73
UPM00033961,2008-11-05,TMAX,125
UPM00033966,2005-08-07,TMIN,164
UPM00033966,2008-05-22,TMIN,115
UPM00033962,2008-04-20,TMAX,252
UPM00033962,2008-02-19,TMIN,-127
UPM00033961,2007-03-07,TMIN,35
UPM00033966,2008-08-14,TMAX,331
UPM00033966,2005-03-21,TMAX,19
UPM00033966,2005-03-21,TMIN,-44
UPM00033962,2006-06-12,TMAX,244
UPM00033962,2007-03-02,TMIN,20
UPM00033962,2006-02-20,TMAX,139
UPM00033962,2007-03-02,TMAX,141
UPM00033966,2005-08-24,TMIN,145
UPM00033962,2006-02-20,TMIN,22
UPM00033961,2007-05-12,TMIN,89
UPM00033961,2006-02-06,TMIN,-133
UPM00033962,2005-11-03,TMAX,129
UPM00033966,2005-08-24,TMAX,308
UPM00033962,2009-03-29,TMAX,136
UPM00033961,2008-05-07,TMIN,81
UPM00033966,2005-12-11,TMAX,-8
UPM00033966,2005-04-09,TMIN,10
UPM00033961,2005-12-30,TMIN,33
UPM00033961,2006-05-05,TMIN,102
UPM00033962,2007-07-11,TMIN,114
UPM00033961,2008-09-14,TMIN,129
UPM00033961,2006-04-08,TMIN,51
UPM00033961,2008-09-14,TMAX,168
UPM00033961,2006-03-19,TMAX,63
UPM00033961,2005-11-17,TMIN,86
UPM00033962,2006-12-03,TMAX,84
UPM00033962,2009-06-02,TMIN,114
UPM00033962,2007-08-14,TMIN,195
UPM00033962,2009-06-02,TMAX,284
UPM00033966,2006-03-27,TMIN,-43
UPM00033961,2006-02-22,TMIN,-3
UPM00033966,2005-12-15,TMIN,24
UPM00033966,2006-09-29,TMAX,247
UPM00033961,2005-01-17,TMIN,12
UPM00033962,2006-01-04,TMIN,20
UPM00033961,2006-05-05,TMAX,131
UPM00033962,2006-01-04,TMAX,40
UPM00033962,2006-08-05,TMIN,165
UPM00033966,2007-02-20,TMIN,-26
UPM00033962,2007-04-30,TMIN,56
UPM00033962,2007-03-03,TMIN,55
UPM00033966,2005-12-30,TMIN,11
UPM00033962,2006-12-30,TMIN,-50
UPM00033962,2006-12-30,TMAX,22
UPM00033961,2006-08-14,TMAX,301
UPM00033962,2005-11-03,TMIN,72
UPM00033961,2008-09-13,TMAX,190
UPM00033961,2008-09-13,TMIN,116
UPM00033962,2005-12-07,TMAX,171
UPM00033966,2005-03-03,TMAX,-16
UPM00033962,2007-11-01,TMIN,88
UPM00033966,2008-12-19,TMIN,31
UPM00033966,2008-11-23,TMIN,7
UPM00033961,2006-10-04,TMIN,123
UPM00033962,2008-04-23,TMIN,147
UPM00033966,2005-11-09,TMIN,-23
UPM00033961,2008-10-24,TMIN,99
UPM00033961,2009-03-16,TMIN,25
UPM00033966,2005-12-08,TMAX,188
UPM00033962,2006-01-03,TMAX,37
UPM00033961,2005-11-24,TMIN,-32
UPM00033966,2005-09-14,TMAX,289
UPM00033966,2008-09-24,TMAX,204
UPM00033962,2006-02-15,TMIN,-101
UPM00033966,2005-12-27,TMIN,-44
UPM00033961,2006-11-07,TMIN,8
UPM00033966,2005-12-27,TMAX,82
UPM00033966,2008-07-31,TMIN,116
UPM00033961,2006-08-21,TMIN,200
UPM00033966,2006-12-29,TMIN,21
UPM00033962,2005-11-16,TMIN,30
UPM00033962,2006-12-22,TMIN,-76
UPM00033962,2007-01-15,TMIN,30
UPM00033962,2009-03-31,TMAX,165
UPM00033962,2007-01-15,TMAX,99
UPM00033966,2005-09-14,TMIN,125
UPM00033961,2007-01-18,TMIN,3
UPM00033966,2006-07-24,TMAX,290
UPM00033962,2008-03-05,TMAX,83
UPM00033966,2007-04-11,TMIN,7
UPM00033966,2005-10-30,TMAX,55
UPM00033966,2007-04-11,TMAX,160
UPM00033962,2008-08-01,TMIN,105
UPM00033962,2007-04-25,TMIN,67
UPM00033961,2009-03-16,TMAX,35
UPM00033962,2005-07-21,TMAX,296
UPM00033962,2009-06-03,TMIN,100
UPM00033966,2005-05-12,TMIN,119
UPM00033966,2005-05-12,TMAX,235
UPM00033966,2008-11-19,TMIN,-56
UPM00033961,2008-04-02,TMAX,92
UPM00033962,2006-01-03,TMIN,16
UPM00033966,2008-09-24,TMIN,80
UPM00033962,2009-06-03,TMAX,324
UPM00033966,2006-12-29,TMAX,78
UPM00033962,2006-12-22,TMAX,-8
UPM00033962,2006-09-01,TMAX,232
UPM00033962,2008-07-09,TMIN,130
UPM00033962,2009-02-16,TMAX,34
UPM00033962,2008-03-05,TMIN,0
UPM00033961,2008-12-31,TMIN,-104
UPM00033961,2005-06-16,TMIN,184
UPM00033961,2005-03-11,TMIN,-59
UPM00033962,2007-11-07,TMIN,-10
UPM00033966,2006-08-20,TMAX,344
UPM00033962,2009-04-29,TMAX,151
UPM00033962,2006-05-21,TMAX,270
UPM00033961,2005-12-08,TMIN,93
UPM00033962,2009-01-28,TMIN,54
UPM00033966,2007-03-16,TMAX,103
UPM00033966,2007-02-01,TMIN,-129
UPM00033961,2009-03-20,TMIN,27
UPM00033962,2007-07-19,TMAX,344
UPM00033966,2007-03-16,TMIN,0
UPM00033962,2008-10-06,TMIN,143
UPM00033966,2005-07-12,TMIN,180
UPM00033961,2007-05-24,TMAX,251
UPM00033961,2006-01-11,TMIN,-30
UPM00033961,2005-06-16,TMAX,250
UPM00033962,2005-03-25,TMAX,84
UPM00033962,2005-03-25,TMIN,-107
UPM00033966,2007-12-27,TMAX,3
UPM00033966,2005-11-08,TMAX,91
UPM00033962,2006-09-01,TMIN,120
UPM00033962,2005-07-08,TMIN,146
UPM00033961,2006-08-21,TMAX,320
UPM00033962,2009-02-16,TMIN,24
UPM00033962,2005-07-08,TMAX,276
UPM00033966,2007-02-17,TMIN,16
UPM00033962,2008-07-09,TMAX,304
UPM00033966,2006-04-18,TMIN,67
UPM00033961,2007-05-24,TMIN,175
UPM00033966,2007-03-29,TMAX,94
UPM00033962,2005-10-31,TMIN,47
UPM00033966,2005-11-08,TMIN,35
UPM00033966,2006-12-27,TMIN,-110
UPM00033962,2006-11-03,TMIN,79
UPM00033962,2007-01-10,TMAX,118
UPM00033961,2006-02-07,TMAX,-96
UPM00033962,2007-07-18,TMAX,353
UPM00033961,2005-03-07,TMIN,14
UPM00033961,2008-05-20,TMIN,155
UPM00033961,2005-07-03,TMAX,265
UPM00033961,2006-02-07,TMIN,-168
UPM00033966,2008-11-19,TMAX,102
UPM00033962,2006-02-05,TMAX,-1
UPM00033966,2005-09-12,TMIN,139
UPM00033961,2007-04-07,TMIN,66
UPM00033966,2005-08-11,TMIN,116
UPM00033966,2008-01-23,TMIN,23
UPM00033962,2005-04-18,TMIN,65
UPM00033962,2006-02-12,TMAX,-22
UPM00033961,2006-04-10,TMIN,61
UPM00033966,2005-04-12,TMIN,57
UPM00033966,2005-08-11,TMAX,297
UPM00033961,2007-02-21,TMAX,90
UPM00033966,2007-05-07,TMIN,125
UPM00033966,2005-03-08,TMAX,83
UPM00033961,2005-04-06,TMIN,95
UPM00033961,2008-09-30,TMIN,106
UPM00033961,2006-04-10,TMAX,99
UPM00033962,2006-03-24,TMAX,102
UPM00033961,2005-04-06,TMAX,156
UPM00033966,2006-10-09,TMIN,124
UPM00033966,2008-04-07,TMAX,166
UPM00033966,2005-03-08,TMIN,-23
UPM00033961,2005-01-04,TMIN,-14
UPM00033966,2006-08-22,TMAX,295
UPM00033961,2006-05-03,TMIN,100
UPM00033966,2009-06-09,TMIN,136
UPM00033966,2009-06-09,TMAX,308
UPM00033961,2006-09-13,TMIN,140
UPM00033966,2007-05-07,TMAX,266
UPM00033961,2006-09-13,TMAX,226
UPM00033966,2008-04-07,TMIN,85
UPM00033961,2005-01-03,TMIN,20
UPM00033961,2005-03-17,TMIN,12
UPM00033966,2005-11-26,TMIN,64
UPM00033966,2006-06-10,TMIN,141
UPM00033962,2007-11-28,TMIN,-39
UPM00033966,2006-12-01,TMIN,-1
UPM00033961,2005-01-03,TMAX,65
UPM00033966,2009-02-09,TMIN,86
UPM00033962,2006-10-19,TMIN,-65
UPM00033966,2008-09-09,TMIN,128
UPM00033966,2007-03-14,TMIN,8
UPM00033966,2008-09-09,TMAX,310
UPM00033961,2009-03-02,TMIN,-31
UPM00033962,2005-03-20,TMIN,-76
UPM00033961,2006-10-24,TMIN,130
UPM00033962,2005-08-22,TMIN,125
UPM00033961,2008-07-14,TMAX,275
UPM00033962,2007-04-27,TMIN,-8
UPM00033961,2008-07-14,TMIN,210
UPM00033961,2005-02-07,TMIN,-65
UPM00033962,2005-04-18,TMAX,244
UPM00033961,2008-09-10,TMAX,251
UPM00033966,2006-12-30,TMAX,26
UPM00033966,2009-04-13,TMIN,-5
UPM00033961,2005-11-24,TMAX,43
UPM00033961,2006-09-23,TMIN,187
UPM00033966,2008-07-23,TMIN,207
UPM00033961,2008-12-25,TMIN,-28
UPM00033966,2008-07-23,TMAX,333
UPM00033961,2008-09-10,TMIN,180
UPM00033966,2006-12-30,TMIN,-31
UPM00033962,2007-01-10,TMIN,19
UPM00033961,2008-12-09,TMIN,23
UPM00033961,2006-09-18,TMIN,158
UPM00033966,2007-12-11,TMIN,31
UPM00033966,2007-09-10,TMIN,134
UPM00033966,2007-09-10,TMAX,225
UPM00033961,2007-11-06,TMIN,20
UPM00033966,2007-02-19,TMAX,87
UPM00033961,2007-01-05,TMIN,-34
UPM00033962,2005-04-23,TMIN,48
UPM00033961,2006-03-20,TMAX,95
UPM00033962,2005-11-21,TMIN,12
UPM00033961,2007-07-15,TMAX,296
UPM00033962,2006-02-14,TMAX,-30
UPM00033966,2006-06-01,TMIN,141
UPM00033961,2005-04-09,TMIN,18
UPM00033962,2006-05-27,TMIN,125
UPM00033961,2005-03-09,TMAX,42
UPM00033962,2007-11-12,TMAX,112
UPM00033961,2009-03-30,TMIN,56
UPM00033962,2007-02-05,TMAX,22
UPM00033962,2006-04-27,TMIN,55
UPM00033966,2005-11-21,TMIN,2
UPM00033966,2006-10-28,TMIN,73
UPM00033966,2005-01-17,TMIN,0
UPM00033961,2007-05-03,TMAX,161
UPM00033961,2006-05-23,TMAX,254
UPM00033966,2006-05-22,TMAX,236
UPM00033962,2006-04-27,TMAX,115
UPM00033966,2005-01-17,TMAX,24
UPM00033961,2006-05-13,TMIN,115
UPM00033961,2005-03-09,TMIN,-15
UPM00033966,2005-02-27,TMAX,123
UPM00033962,2007-02-05,TMIN,-89
UPM00033961,2006-01-04,TMAX,33
UPM00033966,2005-05-14,TMIN,59
UPM00033966,2006-05-12,TMIN,87
UPM00033962,2006-10-18,TMAX,80
UPM00033962,2008-11-10,TMIN,-69
UPM00033966,2006-05-12,TMAX,197
UPM00033962,2006-10-02,TMIN,77
UPM00033962,2007-11-12,TMIN,-5
UPM00033966,2007-08-11,TMIN,151
UPM00033961,2008-07-21,TMIN,195
UPM00033961,2007-06-17,TMAX,303
UPM00033962,2007-11-13,TMIN,11
UPM00033961,2008-07-21,TMAX,285
UPM00033962,2009-01-26,TMAX,119
UPM00033966,2008-04-20,TMAX,240
UPM00033962,2008-10-30,TMIN,49
UPM00033961,2007-12-13,TMAX,10
UPM00033961,2007-01-13,TMIN,35
UPM00033961,2005-07-25,TMAX,268
UPM00033962,2005-08-26,TMAX,290
UPM00033966,2006-03-20,TMIN,16
UPM00033962,2005-09-07,TMAX,270
UPM00033961,2007-05-22,TMIN,169
UPM00033962,2007-02-22,TMIN,-85
UPM00033962,2006-06-03,TMIN,140
UPM00033966,2007-05-03,TMAX,155
UPM00033962,2007-02-28,TMIN,-38
UPM00033962,2007-10-19,TMIN,8
UPM00033962,2007-11-18,TMAX,64
UPM00033961,2006-09-28,TMIN,181
UPM00033961,2005-10-29,TMIN,43
UPM00033961,2008-03-31,TMIN,62
UPM00033966,2007-05-17,TMIN,51
UPM00033966,2006-02-13,TMIN,-86
UPM00033961,2008-10-29,TMIN,65
UPM00033961,2007-04-13,TMIN,61
UPM00033962,2006-11-17,TMIN,97
UPM00033961,2008-08-30,TMAX,286
UPM00033962,2009-02-02,TMIN,3
UPM00033962,2009-02-06,TMIN,52
UPM00033961,2006-03-12,TMAX,63
UPM00033966,2008-09-12,TMAX,251
UPM00033961,2009-01-23,TMIN,-10
UPM00033966,2006-05-22,TMIN,141
UPM00033962,2005-03-16,TMIN,-49
UPM00033962,2009-01-26,TMIN,26
UPM00033961,2008-04-09,TMAX,121
UPM00033966,2005-10-28,TMIN,58
UPM00033962,2006-12-07,TMIN,-28
UPM00033966,2008-09-12,TMIN,98
UPM00033962,2009-01-11,TMAX,-97
UPM00033961,2008-04-09,TMIN,37
UPM00033962,2006-12-07,TMAX,62
UPM00033961,2007-07-23,TMIN,241
UPM00033962,2009-02-02,TMAX,24
UPM00033961,2006-07-10,TMIN,188
UPM00033966,2006-06-01,TMAX,262
UPM00033966,2007-04-10,TMAX,161
UPM00033966,2005-07-26,TMIN,162
UPM00033962,2005-07-09,TMIN,135
UPM00033962,2006-10-08,TMAX,176
UPM00033966,2006-02-13,TMAX,5
UPM00033962,2005-10-23,TMAX,236
UPM00033962,2005-09-22,TMIN,180
UPM00033961,2006-11-01,TMIN,63
UPM00033962,2005-11-17,TMIN,65
UPM00033962,2007-02-19,TMIN,-93
UPM00033966,2007-02-19,TMIN,-89
UPM00033961,2006-08-07,TMIN,200
UPM00033962,2005-09-22,TMAX,218
UPM00033966,2006-07-24,TMIN,154
UPM00033966,2007-05-06,TMAX,202
UPM00033961,2009-04-23,TMIN,42
UPM00033962,2006-02-15,TMAX,-44
UPM00033961,2005-06-15,TMIN,165
UPM00033961,2007-02-22,TMIN,-68
UPM00033962,2005-10-16,TMAX,129
UPM00033961,2005-08-11,TMAX,289
UPM00033966,2006-11-14,TMIN,24
UPM00033961,2005-08-11,TMIN,177
UPM00033962,2005-11-16,TMAX,105
UPM00033966,2007-04-10,TMIN,-21
UPM00033961,2006-09-06,TMIN,150
UPM00033966,2007-04-12,TMAX,174
UPM00033966,2007-04-12,TMIN,21
UPM00033962,2009-03-17,TMIN,18
UPM00033966,2006-11-09,TMIN,27
UPM00033961,2008-04-21,TMIN,106
UPM00033961,2007-02-10,TMIN,44
UPM00033966,2008-10-29,TMIN,29
UPM00033961,2006-08-07,TMAX,318
UPM00033961,2005-01-14,TMAX,45
UPM00033962,2006-02-17,TMAX,63
UPM00033961,2008-02-05,TMIN,7
UPM00033962,2007-02-19,TMAX,79
UPM00033962,2006-02-17,TMIN,-84
UPM00033961,2005-01-14,TMIN,30
UPM00033961,2008-03-05,TMIN,28
UPM00033961,2008-10-16,TMIN,130
UPM00033961,2005-04-27,TMIN,97
UPM00033966,2009-04-14,TMIN,89
UPM00033961,2005-04-27,TMAX,132
UPM00033962,2005-04-21,TMAX,244
UPM00033961,2006-03-25,TMIN,-21
UPM00033962,2008-09-12,TMIN,105
UPM00033966,2005-09-30,TMIN,92
UPM00033966,2008-04-03,TMIN,61
UPM00033961,2006-11-01,TMAX,136
UPM00033962,2005-04-21,TMIN,64
UPM00033966,2005-08-22,TMIN,117
UPM00033966,2006-02-18,TMIN,15
UPM00033966,2006-07-15,TMIN,181
UPM00033966,2008-01-15,TMIN,-123
UPM00033966,2005-02-27,TMIN,21
UPM00033962,2008-04-11,TMIN,35
UPM00033966,2007-01-25,TMAX,148
UPM00033961,2006-05-23,TMIN,145
UPM00033962,2006-10-18,TMIN,20
UPM00033962,2005-12-15,TMAX,58
